ext_index	char	unicode	big5	category	t2s	dfs_code	page	low	slot_source	compat_class	note
5066	螪	U+87AA	EE59	cjk	螪	$3979	$39	$79	extension-page	cjk-extension	new/expanded DFS page
5067	蟅	U+87C5	EE5B	cjk	蟅	$397A	$39	$7A	extension-page	cjk-extension	new/expanded DFS page
5068	螰	U+87B0	EE5C	cjk	螰	$397B	$39	$7B	extension-page	cjk-extension	new/expanded DFS page
5069	螹	U+87B9	EE5E	cjk	螹	$397C	$39	$7C	extension-page	cjk-extension	new/expanded DFS page
5070	螼	U+87BC	EE60	cjk	螼	$397D	$39	$7D	extension-page	cjk-extension	new/expanded DFS page
5071	螮	U+87AE	EE61	cjk	䗖	$397E	$39	$7E	extension-page	cjk-extension	new/expanded DFS page
5072	蟉	U+87C9	EE62	cjk	蟉	$397F	$39	$7F	extension-page	cjk-extension	new/expanded DFS page
5073	蟃	U+87C3	EE63	cjk	蟃	$3980	$39	$80	extension-page	cjk-extension	new/expanded DFS page
5074	蟂	U+87C2	EE64	cjk	𫋇	$3981	$39	$81	extension-page	cjk-extension	new/expanded DFS page
5075	蟌	U+87CC	EE65	cjk	蟌	$3982	$39	$82	extension-page	cjk-extension	new/expanded DFS page
5076	螷	U+87B7	EE66	cjk	螷	$3983	$39	$83	extension-page	cjk-extension	new/expanded DFS page
5077	螴	U+87B4	EE6A	cjk	螴	$3984	$39	$84	extension-page	cjk-extension	new/expanded DFS page
5078	螶	U+87B6	EE6B	cjk	螶	$3985	$39	$85	extension-page	cjk-extension	new/expanded DFS page
5079	螿	U+87BF	EE6C	cjk	螀	$3986	$39	$86	extension-page	cjk-extension	new/expanded DFS page
5080	螸	U+87B8	EE6D	cjk	螸	$3987	$39	$87	extension-page	cjk-extension	new/expanded DFS page
5081	蟞	U+87DE	EE6F	cjk	蟞	$3988	$39	$88	extension-page	cjk-extension	new/expanded DFS page
5082	螲	U+87B2	EE70	cjk	螲	$3989	$39	$89	extension-page	cjk-extension	new/expanded DFS page
5083	褵	U+8935	EE71	cjk	褵	$398A	$39	$8A	extension-page	cjk-extension	new/expanded DFS page
5084	褼	U+893C	EE73	cjk	褼	$398B	$39	$8B	extension-page	cjk-extension	new/expanded DFS page
5085	褾	U+893E	EE74	cjk	褾	$398C	$39	$8C	extension-page	cjk-extension	new/expanded DFS page
5086	襒	U+8952	EE76	cjk	襒	$398D	$39	$8D	extension-page	cjk-extension	new/expanded DFS page
5087	褷	U+8937	EE77	cjk	褷	$398E	$39	$8E	extension-page	cjk-extension	new/expanded DFS page
5088	襂	U+8942	EE78	cjk	襂	$398F	$39	$8F	extension-page	cjk-extension	new/expanded DFS page
5089	覭	U+89AD	EE79	cjk	覭	$3990	$39	$90	extension-page	cjk-extension	new/expanded DFS page
5090	覮	U+89AE	EE7B	cjk	覮	$3991	$39	$91	extension-page	cjk-extension	new/expanded DFS page
5091	觲	U+89F2	EE7C	cjk	觲	$3992	$39	$92	extension-page	cjk-extension	new/expanded DFS page
5092	謞	U+8B1E	EE7E	cjk	謞	$3993	$39	$93	extension-page	cjk-extension	new/expanded DFS page
5093	謘	U+8B18	EEA1	cjk	謘	$3994	$39	$94	extension-page	cjk-extension	new/expanded DFS page
5094	謑	U+8B11	EEA3	cjk	謑	$3995	$39	$95	extension-page	cjk-extension	new/expanded DFS page
5095	謋	U+8B0B	EEA5	cjk	謋	$3996	$39	$96	extension-page	cjk-extension	new/expanded DFS page
5096	謢	U+8B22	EEA6	cjk	謢	$3997	$39	$97	extension-page	cjk-extension	new/expanded DFS page
5097	謏	U+8B0F	EEA7	cjk	𫍲	$3998	$39	$98	extension-page	cjk-extension	new/expanded DFS page
5098	謒	U+8B12	EEA8	cjk	謒	$3999	$39	$99	extension-page	cjk-extension	new/expanded DFS page
5099	謕	U+8B15	EEA9	cjk	謕	$399A	$39	$9A	extension-page	cjk-extension	new/expanded DFS page
5100	謍	U+8B0D	EEAB	cjk	謍	$399B	$39	$9B	extension-page	cjk-extension	new/expanded DFS page
5101	謈	U+8B08	EEAC	cjk	謈	$399C	$39	$9C	extension-page	cjk-extension	new/expanded DFS page
5102	謆	U+8B06	EEAD	cjk	𫍸	$399D	$39	$9D	extension-page	cjk-extension	new/expanded DFS page
5103	謜	U+8B1C	EEAE	cjk	謜	$399E	$39	$9E	extension-page	cjk-extension	new/expanded DFS page
5104	謓	U+8B13	EEAF	cjk	謓	$399F	$39	$9F	extension-page	cjk-extension	new/expanded DFS page
5105	謚	U+8B1A	EEB0	cjk	谥	$39A0	$39	$A0	extension-page	cjk-extension	new/expanded DFS page
5106	豏	U+8C4F	EEB1	cjk	豏	$39A1	$39	$A1	extension-page	cjk-extension	new/expanded DFS page
5107	豰	U+8C70	EEB2	cjk	豰	$39A2	$39	$A2	extension-page	cjk-extension	new/expanded DFS page
5108	豲	U+8C72	EEB3	cjk	豲	$39A3	$39	$A3	extension-page	cjk-extension	new/expanded DFS page
5109	豱	U+8C71	EEB4	cjk	豱	$39A4	$39	$A4	extension-page	cjk-extension	new/expanded DFS page
5110	豯	U+8C6F	EEB5	cjk	豯	$39A5	$39	$A5	extension-page	cjk-extension	new/expanded DFS page
5111	貕	U+8C95	EEB6	cjk	貕	$39A6	$39	$A6	extension-page	cjk-extension	new/expanded DFS page
5112	賹	U+8CF9	EEB8	cjk	賹	$39A7	$39	$A7	extension-page	cjk-extension	new/expanded DFS page
5113	赯	U+8D6F	EEB9	cjk	赯	$39A8	$39	$A8	extension-page	cjk-extension	new/expanded DFS page
5114	蹎	U+8E4E	EEBA	cjk	蹎	$39A9	$39	$A9	extension-page	cjk-extension	new/expanded DFS page
5115	蹍	U+8E4D	EEBB	cjk	蹍	$39AA	$39	$AA	extension-page	cjk-extension	new/expanded DFS page
5116	蹓	U+8E53	EEBC	cjk	蹓	$39AB	$39	$AB	extension-page	cjk-extension	new/expanded DFS page
5117	蹐	U+8E50	EEBD	cjk	蹐	$39AC	$39	$AC	extension-page	cjk-extension	new/expanded DFS page
5118	轃	U+8F43	EEC0	cjk	轃	$39AD	$39	$AD	extension-page	cjk-extension	new/expanded DFS page
5119	轀	U+8F40	EEC1	cjk	辒	$39AE	$39	$AE	extension-page	cjk-extension	new/expanded DFS page
5120	邅	U+9085	EEC2	cjk	邅	$39AF	$39	$AF	extension-page	cjk-extension	new/expanded DFS page
5121	遾	U+907E	EEC3	cjk	遾	$39B0	$39	$B0	extension-page	cjk-extension	new/expanded DFS page
5122	鄸	U+9138	EEC4	cjk	鄸	$39B1	$39	$B1	extension-page	cjk-extension	new/expanded DFS page
5123	醙	U+9199	EEC8	cjk	醙	$39B2	$39	$B2	extension-page	cjk-extension	new/expanded DFS page
5124	醟	U+919F	EEC9	cjk	蒏	$39B3	$39	$B3	extension-page	cjk-extension	new/expanded DFS page
5125	醡	U+91A1	EECA	cjk	醡	$39B4	$39	$B4	extension-page	cjk-extension	new/expanded DFS page
5126	醝	U+919D	EECB	cjk	醝	$39B5	$39	$B5	extension-page	cjk-extension	new/expanded DFS page
5127	醠	U+91A0	EECC	cjk	醠	$39B6	$39	$B6	extension-page	cjk-extension	new/expanded DFS page
5128	鎡	U+93A1	EECD	cjk	镃	$39B7	$39	$B7	extension-page	cjk-extension	new/expanded DFS page
5129	鎃	U+9383	EECE	cjk	鎃	$39B8	$39	$B8	extension-page	cjk-extension	new/expanded DFS page
5130	鎯	U+93AF	EECF	cjk	𨱍	$39B9	$39	$B9	extension-page	cjk-extension	new/expanded DFS page
5131	鍖	U+9356	EED1	cjk	鍖	$39BA	$39	$BA	extension-page	cjk-extension	new/expanded DFS page
5132	鍼	U+937C	EED3	cjk	针	$39BB	$39	$BB	extension-page	cjk-extension	new/expanded DFS page
5133	鍜	U+935C	EED5	cjk	鍜	$39BC	$39	$BC	extension-page	cjk-extension	new/expanded DFS page
5134	鍉	U+9349	EED7	cjk	𫔂	$39BD	$39	$BD	extension-page	cjk-extension	new/expanded DFS page
5135	鍐	U+9350	EED8	cjk	鍐	$39BE	$39	$BE	extension-page	cjk-extension	new/expanded DFS page
5136	鍑	U+9351	EED9	cjk	鍑	$39BF	$39	$BF	extension-page	cjk-extension	new/expanded DFS page
5137	鍠	U+9360	EEDA	cjk	锽	$39C0	$39	$C0	extension-page	cjk-extension	new/expanded DFS page
5138	鍭	U+936D	EEDB	cjk	𬭤	$39C1	$39	$C1	extension-page	cjk-extension	new/expanded DFS page
5139	鍌	U+934C	EEDD	cjk	鍌	$39C2	$39	$C2	extension-page	cjk-extension	new/expanded DFS page
5140	鍹	U+9379	EEDF	cjk	鍹	$39C3	$39	$C3	extension-page	cjk-extension	new/expanded DFS page
5141	鍗	U+9357	EEE0	cjk	鍗	$39C4	$39	$C4	extension-page	cjk-extension	new/expanded DFS page
5142	鍕	U+9355	EEE1	cjk	鍕	$39C5	$39	$C5	extension-page	cjk-extension	new/expanded DFS page
5143	鍒	U+9352	EEE2	cjk	𫔄	$39C6	$39	$C6	extension-page	cjk-extension	new/expanded DFS page
5144	鍏	U+934F	EEE3	cjk	鍏	$39C7	$39	$C7	extension-page	cjk-extension	new/expanded DFS page
5145	鍱	U+9371	EEE4	cjk	鍱	$39C8	$39	$C8	extension-page	cjk-extension	new/expanded DFS page
5146	鍷	U+9377	EEE5	cjk	鍷	$39C9	$39	$C9	extension-page	cjk-extension	new/expanded DFS page
5147	鍻	U+937B	EEE6	cjk	鍻	$39CA	$39	$CA	extension-page	cjk-extension	new/expanded DFS page
5148	鍡	U+9361	EEE7	cjk	鍡	$39CB	$39	$CB	extension-page	cjk-extension	new/expanded DFS page
5149	鍞	U+935E	EEE8	cjk	鍞	$39CC	$39	$CC	extension-page	cjk-extension	new/expanded DFS page
5150	鍣	U+9363	EEE9	cjk	鍣	$39CD	$39	$CD	extension-page	cjk-extension	new/expanded DFS page
5151	鍧	U+9367	EEEA	cjk	鍧	$39CE	$39	$CE	extension-page	cjk-extension	new/expanded DFS page
5152	鎀	U+9380	EEEB	cjk	鎀	$39CF	$39	$CF	extension-page	cjk-extension	new/expanded DFS page
5153	鍎	U+934E	EEEC	cjk	鍎	$39D0	$39	$D0	extension-page	cjk-extension	new/expanded DFS page
5154	鍙	U+9359	EEED	cjk	鍙	$39D1	$39	$D1	extension-page	cjk-extension	new/expanded DFS page
5155	闇	U+95C7	EEEE	cjk	暗	$39D2	$39	$D2	extension-page	cjk-extension	new/expanded DFS page
5156	闀	U+95C0	EEEF	cjk	闀	$39D3	$39	$D3	extension-page	cjk-extension	new/expanded DFS page
5157	闉	U+95C9	EEF0	cjk	𬮱	$39D4	$39	$D4	extension-page	cjk-extension	new/expanded DFS page
5158	闅	U+95C5	EEF2	cjk	闅	$39D5	$39	$D5	extension-page	cjk-extension	new/expanded DFS page
5159	閷	U+95B7	EEF3	cjk	閷	$39D6	$39	$D6	extension-page	cjk-extension	new/expanded DFS page
5160	隮	U+96AE	EEF4	cjk	𬯀	$39D7	$39	$D7	extension-page	cjk-extension	new/expanded DFS page
5161	隬	U+96AC	EEF6	cjk	隬	$39D8	$39	$D8	extension-page	cjk-extension	new/expanded DFS page
5162	霠	U+9720	EEF7	cjk	霠	$39D9	$39	$D9	extension-page	cjk-extension	new/expanded DFS page
5163	霟	U+971F	EEF8	cjk	霟	$39DA	$39	$DA	extension-page	cjk-extension	new/expanded DFS page
5164	霘	U+9718	EEF9	cjk	霘	$39DB	$39	$DB	extension-page	cjk-extension	new/expanded DFS page
5165	霝	U+971D	EEFA	cjk	霝	$39DC	$39	$DC	extension-page	cjk-extension	new/expanded DFS page
5166	霙	U+9719	EEFB	cjk	霙	$39DD	$39	$DD	extension-page	cjk-extension	new/expanded DFS page
5167	鞚	U+979A	EEFC	cjk	鞚	$39DE	$39	$DE	extension-page	cjk-extension	new/expanded DFS page
5168	鞡	U+97A1	EEFD	cjk	鞡	$39DF	$39	$DF	extension-page	cjk-extension	new/expanded DFS page
5169	鞜	U+979C	EEFE	cjk	鞜	$39E0	$39	$E0	extension-page	cjk-extension	new/expanded DFS page
5170	鞞	U+979E	EF40	cjk	鞞	$39E1	$39	$E1	extension-page	cjk-extension	new/expanded DFS page
5171	韕	U+97D5	EF42	cjk	韕	$39E2	$39	$E2	extension-page	cjk-extension	new/expanded DFS page
5172	韔	U+97D4	EF43	cjk	韔	$39E3	$39	$E3	extension-page	cjk-extension	new/expanded DFS page
5173	韱	U+97F1	EF44	cjk	韱	$39E4	$39	$E4	extension-page	cjk-extension	new/expanded DFS page
5174	顁	U+9841	EF45	cjk	顁	$39E5	$39	$E5	extension-page	cjk-extension	new/expanded DFS page
5175	顄	U+9844	EF46	cjk	顄	$39E6	$39	$E6	extension-page	cjk-extension	new/expanded DFS page
5176	顊	U+984A	EF47	cjk	顊	$39E7	$39	$E7	extension-page	cjk-extension	new/expanded DFS page
5177	顉	U+9849	EF48	cjk	顉	$39E8	$39	$E8	extension-page	cjk-extension	new/expanded DFS page
5178	顅	U+9845	EF49	cjk	𫖶	$39E9	$39	$E9	extension-page	cjk-extension	new/expanded DFS page
5179	顃	U+9843	EF4A	cjk	𩖖	$39EA	$39	$EA	extension-page	cjk-extension	new/expanded DFS page
5180	餥	U+9925	EF4B	cjk	餥	$39EB	$39	$EB	extension-page	cjk-extension	new/expanded DFS page
5181	餫	U+992B	EF4C	cjk	𫗥	$39EC	$39	$EC	extension-page	cjk-extension	new/expanded DFS page
5182	餬	U+992C	EF4D	cjk	糊	$39ED	$39	$ED	extension-page	cjk-extension	new/expanded DFS page
5183	餪	U+992A	EF4E	cjk	𫗬	$39EE	$39	$EE	extension-page	cjk-extension	new/expanded DFS page
5184	餲	U+9932	EF50	cjk	餲	$39EF	$39	$EF	extension-page	cjk-extension	new/expanded DFS page
5185	餯	U+992F	EF51	cjk	餯	$39F0	$39	$F0	extension-page	cjk-extension	new/expanded DFS page
5186	餭	U+992D	EF52	cjk	𫗮	$39F1	$39	$F1	extension-page	cjk-extension	new/expanded DFS page
5187	餰	U+9930	EF54	cjk	餰	$39F2	$39	$F2	extension-page	cjk-extension	new/expanded DFS page
5188	馣	U+99A3	EF56	cjk	馣	$39F3	$39	$F3	extension-page	cjk-extension	new/expanded DFS page
5189	馡	U+99A1	EF57	cjk	馡	$39F4	$39	$F4	extension-page	cjk-extension	new/expanded DFS page
5190	騂	U+9A02	EF58	cjk	骍	$39F5	$39	$F5	extension-page	cjk-extension	new/expanded DFS page
5191	駺	U+99FA	EF59	cjk	駺	$39F6	$39	$F6	extension-page	cjk-extension	new/expanded DFS page
5192	駴	U+99F4	EF5A	cjk	駴	$39F7	$39	$F7	extension-page	cjk-extension	new/expanded DFS page
5193	駷	U+99F7	EF5B	cjk	駷	$39F8	$39	$F8	extension-page	cjk-extension	new/expanded DFS page
5194	駹	U+99F9	EF5C	cjk	駹	$39F9	$39	$F9	extension-page	cjk-extension	new/expanded DFS page
5195	駸	U+99F8	EF5D	cjk	骎	$39FA	$39	$FA	extension-page	cjk-extension	new/expanded DFS page
5196	駶	U+99F6	EF5E	cjk	𩧺	$39FB	$39	$FB	extension-page	cjk-extension	new/expanded DFS page
5197	駻	U+99FB	EF5F	cjk	𫘣	$39FC	$39	$FC	extension-page	cjk-extension	new/expanded DFS page
5198	駽	U+99FD	EF60	cjk	駽	$3A01	$3A	$01	extension-page	cjk-extension	new/expanded DFS page
5199	駾	U+99FE	EF61	cjk	駾	$3A02	$3A	$02	extension-page	cjk-extension	new/expanded DFS page
5200	駼	U+99FC	EF62	cjk	𬳿	$3A03	$3A	$03	extension-page	cjk-extension	new/expanded DFS page
5201	騃	U+9A03	EF63	cjk	𫘤	$3A04	$3A	$04	extension-page	cjk-extension	new/expanded DFS page
5202	骾	U+9ABE	EF64	cjk	骾	$3A05	$3A	$05	extension-page	cjk-extension	new/expanded DFS page
5203	髾	U+9AFE	EF65	cjk	髾	$3A06	$3A	$06	extension-page	cjk-extension	new/expanded DFS page
5204	髽	U+9AFD	EF66	cjk	髽	$3A07	$3A	$07	extension-page	cjk-extension	new/expanded DFS page
5205	鬁	U+9B01	EF67	cjk	鬁	$3A08	$3A	$08	extension-page	cjk-extension	new/expanded DFS page
5206	髼	U+9AFC	EF68	cjk	髼	$3A09	$3A	$09	extension-page	cjk-extension	new/expanded DFS page
5207	鮨	U+9BA8	EF6B	cjk	鮨	$3A0A	$3A	$0A	extension-page	cjk-extension	new/expanded DFS page
5208	鮛	U+9B9B	EF6D	cjk	鮛	$3A0B	$3A	$0B	extension-page	cjk-extension	new/expanded DFS page
5209	鮦	U+9BA6	EF6E	cjk	鲖	$3A0C	$3A	$0C	extension-page	cjk-extension	new/expanded DFS page
5210	鮡	U+9BA1	EF6F	cjk	𬶐	$3A0D	$3A	$0D	extension-page	cjk-extension	new/expanded DFS page
5211	鮥	U+9BA5	EF70	cjk	鮥	$3A0E	$3A	$0E	extension-page	cjk-extension	new/expanded DFS page
5212	鮤	U+9BA4	EF71	cjk	𫚓	$3A0F	$3A	$0F	extension-page	cjk-extension	new/expanded DFS page
5213	鮆	U+9B86	EF72	cjk	𫚖	$3A10	$3A	$10	extension-page	cjk-extension	new/expanded DFS page
5214	鮢	U+9BA2	EF73	cjk	鮢	$3A11	$3A	$11	extension-page	cjk-extension	new/expanded DFS page
5215	鮠	U+9BA0	EF74	cjk	𬶏	$3A12	$3A	$12	extension-page	cjk-extension	new/expanded DFS page
5216	鮯	U+9BAF	EF75	cjk	𫚗	$3A13	$3A	$13	extension-page	cjk-extension	new/expanded DFS page
5217	鴳	U+9D33	EF76	cjk	𫛩	$3A17	$3A	$17	extension-page	cjk-extension	new/expanded DFS page
5218	鵁	U+9D41	EF77	cjk	䴔	$3A18	$3A	$18	extension-page	cjk-extension	new/expanded DFS page
5219	鵧	U+9D67	EF78	cjk	𫛨	$3A19	$3A	$19	extension-page	cjk-extension	new/expanded DFS page
5220	鴶	U+9D36	EF79	cjk	鴶	$3A1A	$3A	$1A	extension-page	cjk-extension	new/expanded DFS page
5221	鴮	U+9D2E	EF7A	cjk	𫛦	$3A1B	$3A	$1B	extension-page	cjk-extension	new/expanded DFS page
5222	鴱	U+9D31	EF7C	cjk	鴱	$3A1C	$3A	$1C	extension-page	cjk-extension	new/expanded DFS page
5223	鴸	U+9D38	EF7D	cjk	鴸	$3A1D	$3A	$1D	extension-page	cjk-extension	new/expanded DFS page
5224	鵅	U+9D45	EFA1	cjk	鵅	$3A1E	$3A	$1E	extension-page	cjk-extension	new/expanded DFS page
5225	鵃	U+9D43	EFA3	cjk	鸼	$3A1F	$3A	$1F	extension-page	cjk-extension	new/expanded DFS page
5226	鴾	U+9D3E	EFA4	cjk	鴾	$3A20	$3A	$20	extension-page	cjk-extension	new/expanded DFS page
5227	鴷	U+9D37	EFA5	cjk	䴕	$3A21	$3A	$21	extension-page	cjk-extension	new/expanded DFS page
5228	鵀	U+9D40	EFA6	cjk	鵀	$3A23	$3A	$23	extension-page	cjk-extension	new/expanded DFS page
5229	鴽	U+9D3D	EFA7	cjk	𫛪	$3A24	$3A	$24	extension-page	cjk-extension	new/expanded DFS page
5230	翵	U+7FF5	EFA8	cjk	翵	$3A25	$3A	$25	extension-page	cjk-extension	new/expanded DFS page
5231	鴭	U+9D2D	EFA9	cjk	鴭	$3A26	$3A	$26	extension-page	cjk-extension	new/expanded DFS page
5232	麊	U+9E8A	EFAA	cjk	麊	$3A27	$3A	$27	extension-page	cjk-extension	new/expanded DFS page
5233	麉	U+9E89	EFAB	cjk	麉	$3A28	$3A	$28	extension-page	cjk-extension	new/expanded DFS page
5234	麍	U+9E8D	EFAC	cjk	麍	$3A29	$3A	$29	extension-page	cjk-extension	new/expanded DFS page
5235	麰	U+9EB0	EFAD	cjk	麰	$3A2A	$3A	$2A	extension-page	cjk-extension	new/expanded DFS page
5236	黈	U+9EC8	EFAE	cjk	黈	$3A2B	$3A	$2B	extension-page	cjk-extension	new/expanded DFS page
5237	黚	U+9EDA	EFAF	cjk	黚	$3A2C	$3A	$2C	extension-page	cjk-extension	new/expanded DFS page
5238	鼤	U+9F24	EFB2	cjk	鼤	$3A2D	$3A	$2D	extension-page	cjk-extension	new/expanded DFS page
5239	鼣	U+9F23	EFB3	cjk	鼣	$3A2E	$3A	$2E	extension-page	cjk-extension	new/expanded DFS page
5240	儱	U+5131	EFB7	cjk	儱	$3A2F	$3A	$2F	extension-page	cjk-extension	new/expanded DFS page
5241	儭	U+512D	EFB8	cjk	𠋆	$3A30	$3A	$30	extension-page	cjk-extension	new/expanded DFS page
5242	儮	U+512E	EFB9	cjk	儮	$3A31	$3A	$31	extension-page	cjk-extension	new/expanded DFS page
5243	嚘	U+5698	EFBA	cjk	嚘	$3A32	$3A	$32	extension-page	cjk-extension	new/expanded DFS page
5244	嚜	U+569C	EFBB	cjk	嚜	$3A33	$3A	$33	extension-page	cjk-extension	new/expanded DFS page
5245	嚗	U+5697	EFBC	cjk	嚗	$3A34	$3A	$34	extension-page	cjk-extension	new/expanded DFS page
5246	嚚	U+569A	EFBD	cjk	嚚	$3A35	$3A	$35	extension-page	cjk-extension	new/expanded DFS page
5247	嚝	U+569D	EFBE	cjk	嚝	$3A36	$3A	$36	extension-page	cjk-extension	new/expanded DFS page
5248	嚙	U+5699	EFBF	cjk	啮	$3A37	$3A	$37	extension-page	cjk-extension	new/expanded DFS page
5249	奰	U+5970	EFC0	cjk	奰	$3A38	$3A	$38	extension-page	cjk-extension	new/expanded DFS page
5250	嬼	U+5B3C	EFC1	cjk	嬼	$3A39	$3A	$39	extension-page	cjk-extension	new/expanded DFS page
5251	屩	U+5C69	EFC2	cjk	𪨗	$3A3A	$3A	$3A	extension-page	cjk-extension	new/expanded DFS page
5252	屪	U+5C6A	EFC3	cjk	屪	$3A3B	$3A	$3B	extension-page	cjk-extension	new/expanded DFS page
5253	巀	U+5DC0	EFC4	cjk	巀	$3A3C	$3A	$3C	extension-page	cjk-extension	new/expanded DFS page
5254	幭	U+5E6D	EFC5	cjk	幭	$3A3D	$3A	$3D	extension-page	cjk-extension	new/expanded DFS page
5255	幮	U+5E6E	EFC6	cjk	幮	$3A3E	$3A	$3E	extension-page	cjk-extension	new/expanded DFS page
5256	懘	U+61D8	EFC7	cjk	懘	$3A40	$3A	$40	extension-page	cjk-extension	new/expanded DFS page
5257	懭	U+61ED	EFC9	cjk	懭	$3A41	$3A	$41	extension-page	cjk-extension	new/expanded DFS page
5258	懮	U+61EE	EFCA	cjk	懮	$3A42	$3A	$42	extension-page	cjk-extension	new/expanded DFS page
5259	懱	U+61F1	EFCB	cjk	懱	$3A43	$3A	$43	extension-page	cjk-extension	new/expanded DFS page
5260	懪	U+61EA	EFCC	cjk	懪	$3A44	$3A	$44	extension-page	cjk-extension	new/expanded DFS page
5261	懰	U+61F0	EFCD	cjk	懰	$3A45	$3A	$45	extension-page	cjk-extension	new/expanded DFS page
5262	懫	U+61EB	EFCE	cjk	懫	$3A46	$3A	$46	extension-page	cjk-extension	new/expanded DFS page
5263	懖	U+61D6	EFCF	cjk	懖	$3A47	$3A	$47	extension-page	cjk-extension	new/expanded DFS page
5264	懩	U+61E9	EFD0	cjk	懩	$3A48	$3A	$48	extension-page	cjk-extension	new/expanded DFS page
5265	擿	U+64FF	EFD1	cjk	擿	$3A49	$3A	$49	extension-page	cjk-extension	new/expanded DFS page
5266	擽	U+64FD	EFD3	cjk	㧰	$3A4A	$3A	$4A	extension-page	cjk-extension	new/expanded DFS page
5267	擸	U+64F8	EFD4	cjk	擸	$3A60	$3A	$60	extension-page	cjk-extension	new/expanded DFS page
5268	攁	U+6501	EFD5	cjk	攁	$3A61	$3A	$61	extension-page	cjk-extension	new/expanded DFS page
5269	攃	U+6503	EFD6	cjk	攃	$3A62	$3A	$62	extension-page	cjk-extension	new/expanded DFS page
5270	斔	U+6594	EFD8	cjk	斔	$3A63	$3A	$63	extension-page	cjk-extension	new/expanded DFS page
5271	旛	U+65DB	EFD9	cjk	旛	$3A64	$3A	$64	extension-page	cjk-extension	new/expanded DFS page
5272	曚	U+66DA	EFDA	cjk	曚	$3A65	$3A	$65	extension-page	cjk-extension	new/expanded DFS page
5273	曘	U+66D8	EFDC	cjk	曘	$3A66	$3A	$66	extension-page	cjk-extension	new/expanded DFS page
5274	櫅	U+6AC5	EFDD	cjk	𪲎	$3A67	$3A	$67	extension-page	cjk-extension	new/expanded DFS page
5275	檹	U+6AB9	EFDE	cjk	檹	$3A68	$3A	$68	extension-page	cjk-extension	new/expanded DFS page
5276	檽	U+6ABD	EFDF	cjk	檽	$3A69	$3A	$69	extension-page	cjk-extension	new/expanded DFS page
5277	櫡	U+6AE1	EFE0	cjk	櫡	$3A6A	$3A	$6A	extension-page	cjk-extension	new/expanded DFS page
5278	櫆	U+6AC6	EFE1	cjk	櫆	$3A6B	$3A	$6B	extension-page	cjk-extension	new/expanded DFS page
5279	檺	U+6ABA	EFE2	cjk	檺	$3A6C	$3A	$6C	extension-page	cjk-extension	new/expanded DFS page
5280	檶	U+6AB6	EFE3	cjk	檶	$3A6D	$3A	$6D	extension-page	cjk-extension	new/expanded DFS page
5281	檷	U+6AB7	EFE4	cjk	檷	$3A6E	$3A	$6E	extension-page	cjk-extension	new/expanded DFS page
5282	櫇	U+6AC7	EFE5	cjk	櫇	$3A6F	$3A	$6F	extension-page	cjk-extension	new/expanded DFS page
5283	檴	U+6AB4	EFE6	cjk	檴	$3A70	$3A	$70	extension-page	cjk-extension	new/expanded DFS page
5284	檭	U+6AAD	EFE7	cjk	𣘴	$3A71	$3A	$71	extension-page	cjk-extension	new/expanded DFS page
5285	歞	U+6B5E	EFE8	cjk	歞	$3A72	$3A	$72	extension-page	cjk-extension	new/expanded DFS page
5286	毉	U+6BC9	EFE9	cjk	毉	$3A73	$3A	$73	extension-page	cjk-extension	new/expanded DFS page
5287	氋	U+6C0B	EFEA	cjk	氋	$3A74	$3A	$74	extension-page	cjk-extension	new/expanded DFS page
5288	瀇	U+7007	EFEB	cjk	㲿	$3A75	$3A	$75	extension-page	cjk-extension	new/expanded DFS page
5289	瀌	U+700C	EFEC	cjk	瀌	$3A76	$3A	$76	extension-page	cjk-extension	new/expanded DFS page
5290	瀍	U+700D	EFED	cjk	瀍	$3A77	$3A	$77	extension-page	cjk-extension	new/expanded DFS page
5291	瀁	U+7001	EFEE	cjk	瀁	$3A78	$3A	$78	extension-page	cjk-extension	new/expanded DFS page
5292	瀔	U+7014	EFF0	cjk	瀔	$3A79	$3A	$79	extension-page	cjk-extension	new/expanded DFS page
5293	瀎	U+700E	EFF1	cjk	瀎	$3A7A	$3A	$7A	extension-page	cjk-extension	new/expanded DFS page
5294	濿	U+6FFF	EFF2	cjk	𪵱	$3A7B	$3A	$7B	extension-page	cjk-extension	new/expanded DFS page
5295	瀀	U+7000	EFF3	cjk	瀀	$3A7C	$3A	$7C	extension-page	cjk-extension	new/expanded DFS page
5296	濻	U+6FFB	EFF4	cjk	濻	$3A7D	$3A	$7D	extension-page	cjk-extension	new/expanded DFS page
5297	濷	U+6FF7	EFF7	cjk	濷	$3A7E	$3A	$7E	extension-page	cjk-extension	new/expanded DFS page
5298	瀊	U+700A	EFF8	cjk	瀊	$3A7F	$3A	$7F	extension-page	cjk-extension	new/expanded DFS page
5299	爁	U+7201	EFF9	cjk	爁	$3A80	$3A	$80	extension-page	cjk-extension	new/expanded DFS page
5300	燿	U+71FF	EFFA	cjk	燿	$3A81	$3A	$81	extension-page	cjk-extension	new/expanded DFS page
5301	爃	U+7203	EFFC	cjk	𫞡	$3A82	$3A	$82	extension-page	cjk-extension	new/expanded DFS page
